日期,沪深300,中证500,中证1000,中债-国债指数,中债-信用债指数,南华商品指数
2011/7/14,3115.745,4866.165,5187.076,132.9527,115.5327,1548.8506
2011/7/15,3128.889,4896.043,5229.099,132.9423,115.4634,1545.4512
2011/7/18,3122.6,4895.26,5235.194,132.752,115.4656,1546.8933
2011/7/19,3095.125,4843.705,5176.185,132.3989,115.3676,1559.5866
2011/7/20,3091.567,4849.057,5184.115,131.8674,115.2046,1557.7135
2011/7/21,3059.139,4784.388,5111.413,131.6377,114.9998,1557.2657
2011/7/22,3067.985,4800.938,5143.206,131.7443,114.9271,1561.2182
2011/7/25,2968.289,4613.73,4920.456,131.8134,114.9024,1553.1903
2011/7/26,2977.766,4633.372,4951.521,131.7776,114.881,1568.3324
2011/7/27,3000.052,4710.379,5037.957,131.6984,114.8649,1574.4973
2011/7/28,2981.002,4680.898,5013.657,131.7156,114.808,1566.7111
2011/7/29,2972.079,4628.32,4963.417,131.8091,114.783,1559.1813
2011/8/1,2977.721,4644.462,4995.385,131.8873,114.7788,1575.4327
2011/8/2,2956.383,4610.783,4971.388,131.8429,114.7456,1565.3031
2011/8/3,2954.87,4625.173,4995.003,131.4409,114.6862,1566.1112
2011/8/4,2960.309,4649.425,5016.52,131.5416,114.6792,1556.3142
2011/8/5,2897.417,4559.018,4896.379,131.8516,114.7822,1513.3847
2011/8/8,2793.897,4330.771,4627.101,132.0899,114.8487,1505.2638
2011/8/9,2798.19,4317.107,4619.644,132.3558,114.8469,1484.8086
2011/8/10,2824.12,4378.698,4693.61,132.3835,114.8362,1500.0861
2011/8/11,2866.924,4454.394,4780.688,132.6441,114.8842,1511.7462
2011/8/12,2875.365,4505.886,4838.915,132.6749,114.8921,1512.0249
2011/8/15,2917.883,4571.719,4918.885,132.7651,114.9728,1521.2368
2011/8/16,2897.581,4533.321,4888.682,132.6701,115.0134,1506.6389
2011/8/17,2886.013,4513.485,4881.837,132.7383,115.063,1518.7145
2011/8/18,2834.254,4436.101,4789.206,132.6533,115.0483,1513.7302
2011/8/19,2807.664,4395.019,4742.324,132.8028,115.1102,1507.6743
2011/8/22,2777.787,4363.959,4715.704,132.8473,115.1409,1503.4873
2011/8/23,2821.003,4434.922,4799.179,132.8333,115.1353,1515.4005
2011/8/24,2810.016,4427.978,4797.8,132.8281,115.1038,1513.6209
2011/8/25,2903.837,4520.171,4879.624,132.6982,115.0407,1509.8898
2011/8/26,2901.216,4530.423,4905.074,132.6463,114.9935,1510.6629
2011/8/29,2852.809,4490.158,4876.72,131.8779,114.7417,1519.5683
2011/8/30,2841.74,4451.726,4824.919,131.5713,114.5241,1529.3247
2011/8/31,2846.776,4430.538,4798.727,131.7326,114.4809,1534.658
2011/9/1,2834.535,4395.069,4771.877,131.9693,114.5377,1528.0456
2011/9/2,2803.854,4344.977,4716.878,131.9993,114.5507,1525.4943
2011/9/5,2743.817,4238.069,4596.131,132.2113,114.6227,1513.414
2011/9/6,2723.303,4204.908,4568.585,132.3892,114.5896,1511.3442
2011/9/7,2779.09,4306.361,4684.104,132.1876,114.4347,1526.4235
2011/9/8,2756.105,4260.155,4635.026,132.1528,114.3294,1523.5278
2011/9/9,2751.095,4233.748,4609.577,132.3002,114.2934,1526.5364
2011/9/13,2720.283,4164.288,4532.082,132.5192,114.3464,1512.6333
2011/9/14,2733.108,4212.129,4589.687,132.4957,114.3257,1495.0246
2011/9/15,2729.051,4215.5,4598.446,132.354,114.2956,1496.1996
2011/9/16,2733.987,4214.816,4598.815,132.2244,114.276,1500.1495
2011/9/19,2679.27,4131.885,4507.677,132.2256,114.3093,1463.2435
2011/9/20,2689.845,4151.851,4537.526,132.2444,114.3131,1463.2096
2011/9/21,2771.011,4275.094,4666.074,132.2193,114.2979,1468.1975
2011/9/22,2685.688,4151.8,4529.956,132.4211,114.3186,1431.654
2011/9/23,2669.478,4117.735,4494.477,133.1201,114.3374,1388.9331
2011/9/26,2610.919,4051.425,4426.398,133.6632,114.3905,1341.4097
2011/9/27,2637.879,4068.231,4441.807,133.5244,114.4182,1373.8119
2011/9/28,2610.59,3999.782,4358.335,133.5037,114.4336,1362.9248
2011/9/29,2588.185,3871.06,4189.114,133.7502,114.4522,1331.3891
2011/9/30,2581.351,3856.828,4174.447,133.949,114.4643,1362.9292
2011/10/10,2557.082,3832.577,4159.453,134.9572,114.6918,1352.2253
2011/10/11,2551.994,3817.927,4152.716,135.1365,114.7331,1351.4663
2011/10/12,2644.758,3950.655,4302.102,135.0003,114.7494,1366.6028
2011/10/13,2662.601,4001.853,4370.724,134.8719,114.8176,1359.9145
2011/10/14,2653.782,3985.193,4350.424,135.1722,114.9161,1372.6149
2011/10/17,2666.951,3997.121,4368.772,135.0995,115.1523,1364.3187
2011/10/18,2592.209,3877.024,4230.954,135.4688,115.4359,1331.709
2011/10/19,2583.081,3854.169,4216.672,135.525,116.1284,1328.83
2011/10/20,2520.532,3740.469,4088.078,135.6132,116.5306,1286.1888
2011/10/21,2507.877,3671.695,4008.554,135.5803,116.6133,1294.7889
2011/10/24,2576.669,3736.765,4071.455,135.5639,116.6213,1334.425
2011/10/25,2625.425,3842.978,4185.191,135.3508,116.5305,1342.9249
2011/10/26,2651.652,3884.39,4217.893,135.4461,116.5762,1347.807
2011/10/27,2657.478,3888.992,4216.232,135.3869,116.5977,1359.1949
2011/10/28,2709.017,3978.8,4306.396,135.5137,116.5728,1368.471
2011/10/31,2695.307,3999.362,4350.134,135.7151,116.6652,1351.1049
2011/11/1,2697.534,3999.831,4354.996,136.0656,116.7881,1343.0174
2011/11/2,2742.39,4072.781,4432.334,136.2573,116.9393,1356.1261
2011/11/3,2744.301,4097.618,4458.448,136.3178,117.0143,1336.2765
2011/11/4,2763.746,4131.13,4491.169,136.4126,117.1409,1366.6202
2011/11/7,2736.248,4114.767,4474.752,136.38,117.301,1351.0174
2011/11/8,2727.71,4057.555,4420.984,136.6506,117.4788,1350.1214
2011/11/9,2751.654,4126.003,4501.262,137.1437,117.5486,1351.3599
2011/11/10,2699.588,4064.371,4441.789,137.8233,117.8451,1313.1565
2011/11/11,2695.002,4062.144,4441.938,137.6495,118.173,1325.8241
2011/11/14,2750.195,4159.567,4553.241,137.7395,118.1972,1355.5088
2011/11/15,2744.68,4192.665,4587.389,137.3275,118.1674,1348.0051
2011/11/16,2670.116,4088.323,4474.273,137.4588,118.1363,1336.968
2011/11/17,2662.017,4079.536,4474.337,137.3564,117.9626,1347.6841
2011/11/18,2606.495,3963.258,4333.894,137.3892,118.0201,1334.2112
2011/11/21,2609.687,3966.636,4346.996,137.2628,117.8919,1323.1931
2011/11/22,2609.475,3957.93,4341.689,137.3201,117.8486,1319.1678
2011/11/23,2584.011,3942.695,4318.118,137.7098,117.8893,1308.2735
2011/11/24,2588.915,3935.273,4311.28,137.637,117.9444,1307.037
2011/11/25,2569.973,3911.356,4280.951,137.6735,117.9689,1296.0142
2011/11/28,2573.321,3915.298,4283.102,137.5664,118.0319,1314.427
2011/11/29,2608.569,3980.618,4358.574,137.5539,117.9215,1320.7783
2011/11/30,2521.52,3819.942,4164.115,137.7012,117.9213,1309.0611
2011/12/1,2583.613,3897.019,4254.087,138.7209,118.6043,1346.7415
2011/12/2,2557.311,3817.041,4164.809,139.1156,118.7615,1345.1523
2011/12/5,2521.385,3692.227,4021.213,139.2735,118.8406,1347.7496
2011/12/6,2516.341,3691.804,4022.734,139.1447,118.7996,1344.3012
2011/12/7,2528.228,3702.103,4035.026,139.0883,118.8742,1353.4556
2011/12/8,2525.001,3700.089,4034.047,139.1097,118.9458,1347.571
2011/12/9,2503.461,3663.843,3991.445,139.1972,118.9375,1339.8985
2011/12/12,2477.692,3616.087,3939.273,139.1352,118.942,1329.639
2011/12/13,2421.928,3490.4,3789.032,139.089,118.9216,1321.7878
2011/12/14,2397.48,3423.474,3705.481,139.1399,118.9191,1319.489
2011/12/15,2340.788,3329.575,3598.937,139.1277,118.9198,1300.8407
2011/12/16,2390.129,3427.214,3705.577,139.287,118.9839,1318.6834
2011/12/19,2384.408,3434.845,3715.703,139.2956,119.0617,1313.512
2011/12/20,2377.073,3424.448,3701.62,139.331,119.082,1314.5587
2011/12/21,2339.108,3342.401,3602.598,139.3088,119.0706,1320.2227
2011/12/22,2341.335,3298.724,3535.237,139.3151,119.0891,1324.1129
2011/12/23,2359.159,3327.394,3561.984,139.2989,119.1083,1333.5763
2011/12/26,2335.702,3308.072,3536.285,139.4275,119.1879,1323.8716
2011/12/27,2305.035,3224.148,3422.983,139.4662,119.2081,1323.0186
2011/12/28,2307.928,3207.399,3393.368,139.4685,119.2348,1327.8608
2011/12/29,2311.361,3207.181,3394.846,139.582,119.2625,1317.432
2011/12/30,2345.742,3266.775,3456.287,139.7266,119.3393,1323.1581
2012/1/4,2298.753,3192.234,3362.829,139.7554,119.4458,1325.5516
2012/1/5,2276.385,3074.368,3205.402,139.7878,119.5679,1338.3194
2012/1/6,2290.601,3087.546,3224.498,140.0117,119.8333,1337.9823
2012/1/9,2368.57,3212.904,3365.897,140.0766,120.0598,1336.892
2012/1/10,2447.349,3345.391,3503.239,140.1086,120.365,1346.9497
2012/1/11,2435.608,3346.742,3519.512,140.0143,120.5957,1353.6195
2012/1/12,2435.219,3345.812,3518.881,140.0576,120.7842,1356.152
2012/1/13,2394.334,3233.701,3374.155,140.0388,120.7946,1353.4246
2012/1/16,2345.649,3130.558,3255.889,139.9708,120.8407,1352.018
2012/1/17,2460.601,3304.88,3437.331,140.0622,120.8607,1371.0043
2012/1/18,2422.189,3237.852,3350.366,140.0974,120.8733,1370.1547
2012/1/19,2468.35,3270.765,3374.285,140.2652,120.9728,1378.613
2012/1/20,2504.086,3315.603,3415.753,140.2983,121.0312,1392.3533
2012/1/30,2460.72,3292.409,3404.912,140.3322,121.3735,1389.4531
2012/1/31,2464.26,3294.494,3406.675,140.3288,121.515,1393.1796
2012/2/1,2428.994,3266.234,3387.939,140.1174,121.4691,1386.0257
2012/2/2,2486.238,3328.153,3457.054,140.0322,121.4544,1392.402
2012/2/3,2506.09,3383.05,3518.866,140.0793,121.4604,1396.9925
2012/2/6,2504.322,3412.405,3557.079,139.8431,121.4793,1410.3085
2012/2/7,2457.954,3356.838,3496.399,139.8473,121.4637,1400.789
2012/2/8,2528.236,3445.52,3593.278,139.6624,121.343,1420.1065
2012/2/9,2529.231,3469.846,3627.821,139.474,121.2391,1411.3469
2012/2/10,2533.624,3488.229,3648.415,139.5771,121.2715,1405.9455
2012/2/13,2531.981,3519.875,3700.103,139.7304,121.3817,1405.7277
2012/2/14,2522.107,3524.625,3703.359,139.7768,121.41,1399.3927
2012/2/15,2549.607,3578.149,3769.992,139.62,121.37,1398.2192
2012/2/16,2536.074,3577.202,3775.798,139.6028,121.3085,1380.7832
2012/2/17,2537.086,3565.306,3763.086,139.5202,121.2047,1387.8779
2012/2/20,2540.706,3574.458,3771.663,139.7729,121.4406,1391.7684
2012/2/21,2562.453,3618.302,3820.259,139.7629,121.4422,1403.3687
2012/2/22,2597.476,3689.004,3895.765,139.7079,121.4697,1407.2838
2012/2/23,2606.256,3700.888,3900.044,139.7224,121.5081,1406.6351
2012/2/24,2648.017,3756.825,3941.745,139.7625,121.542,1403.1727
2012/2/27,2656.573,3764.326,3942.394,139.5772,121.5731,1411.3554
2012/2/28,2662.463,3745.58,3907.702,139.5777,121.5391,1420.3649
2012/2/29,2634.143,3696.144,3858.542,139.6579,121.4502,1422.4378
2012/3/1,2633.345,3715.673,3887.172,139.6267,121.4573,1410.6802
2012/3/2,2679.934,3794.416,3961.58,139.5281,121.4652,1421.539
2012/3/5,2662.698,3798.377,3981.733,139.5456,121.4612,1416.8441
2012/3/6,2621.052,3760.585,3954.189,139.6766,121.4789,1409.07
2012/3/7,2603.005,3732.707,3939.305,139.8099,121.5048,1396.8918
2012/3/8,2635.791,3791.827,3993.563,139.8569,121.5646,1400.0193
2012/3/9,2664.302,3848.108,4053.904,139.8458,121.5995,1418.6927
2012/3/12,2654.402,3871.12,4078.684,139.9778,121.6623,1417.5996
2012/3/13,2681.073,3910.064,4114.569,139.9413,121.707,1425.1803
2012/3/14,2605.106,3734.317,3919.621,139.9093,121.7061,1418.1711
2012/3/15,2585.546,3689.014,3869.059,139.8149,121.728,1417.7367
2012/3/16,2623.52,3786.617,3971.51,139.9146,121.7692,1418.7187
2012/3/19,2630.013,3829.696,4040.955,139.9024,121.7666,1415.9869
2012/3/20,2584.445,3746.284,3949.486,139.9014,121.7118,1410.517
2012/3/21,2587.793,3760.047,3965.638,139.8635,121.6741,1412.5187
2012/3/22,2583.747,3742.388,3956.74,139.9457,121.626,1406.9842
2012/3/23,2552.94,3670.129,3873.485,140.0843,121.6423,1412.5664
2012/3/26,2555.442,3666.279,3860.819,140.1374,121.6802,1415.1931
2012/3/27,2547.143,3652.876,3852.903,140.1004,121.7101,1420.8603
2012/3/28,2474.9,3490.007,3663.069,140.2086,121.7626,1413.7459
2012/3/29,2443.122,3425.702,3580.747,140.3104,121.7818,1405.4191
2012/3/30,2454.899,3416.856,3560.485,140.3822,121.7659,1404.7358
2012/4/5,2512.832,3531.549,3676.546,140.3952,121.8688,1416.4654
2012/4/6,2519.83,3554.027,3713.277,140.3856,121.8965,1424.7659
2012/4/9,2495.146,3512.914,3666.366,140.3214,121.9161,1422.6875
2012/4/10,2519.788,3554.038,3710.364,140.3513,121.9548,1424.1884
2012/4/11,2520.036,3566.476,3739.421,140.4061,121.9904,1408.5613
2012/4/12,2570.436,3640.407,3818.153,140.3253,122.0476,1413.6903
2012/4/13,2580.454,3675.028,3850.725,140.3188,122.0298,1411.8408
2012/4/16,2574.044,3685.481,3868.563,140.3458,122.0743,1398.9045
2012/4/17,2541.883,3631.556,3815.248,140.3897,122.0982,1397.2643
2012/4/18,2599.908,3714.02,3904.486,140.3594,122.1561,1408.2957
2012/4/19,2596.056,3704.705,3901.323,140.2898,122.2136,1406.4574
2012/4/20,2626.839,3736.365,3932.118,140.3913,122.2434,1406.5978
2012/4/23,2606.038,3691.574,3867.25,140.4491,122.3211,1402.5311
2012/4/24,2604.866,3666.395,3832.415,140.5119,122.3718,1397.917
2012/4/25,2625.99,3718.911,3894.923,140.487,122.4019,1398.8163
2012/4/26,2631.487,3700.028,3870.688,140.5252,122.4432,1404.9565
2012/4/27,2626.157,3664.638,3837.878,140.5379,122.4752,1404.657
2012/5/2,2683.487,3718.259,3874.242,140.5689,122.5661,1404.5997
2012/5/3,2691.518,3733.816,3892.933,140.5679,122.6011,1394.5464
2012/5/4,2715.879,3758.004,3924.256,140.563,122.6325,1398.6172
2012/5/7,2717.778,3784.556,3954.183,140.6148,122.6883,1385.4007
2012/5/8,2709.116,3783.472,3958.42,140.6271,122.6945,1384.7851
2012/5/9,2657.514,3717.47,3897.47,140.6855,122.7088,1373.9306
2012/5/10,2657.214,3731.131,3912.465,140.8112,122.7683,1377.7794
2012/5/11,2636.917,3715.385,3886.516,141.0904,122.8944,1357.2915
2012/5/14,2615.534,3710.097,3880.78,141.626,123.2141,1339.6425
2012/5/15,2617.374,3705.883,3865.876,142.2755,123.4588,1336.2943
2012/5/16,2574.647,3660.312,3826.03,142.6002,123.6085,1315.7099
2012/5/17,2613.942,3714.186,3880.794,142.2222,123.6866,1331.6598
2012/5/18,2573.976,3655.858,3810.514,142.5472,123.7876,1323.5491
2012/5/21,2587.231,3653.546,3802.147,142.405,123.9271,1337.0672
2012/5/22,2627.525,3711.055,3852.179,142.397,123.9815,1332.2927
2012/5/23,2616.869,3708.919,3844.083,142.451,124.0253,1313.0904
2012/5/24,2595.26,3678.093,3816.309,142.808,124.1918,1316.908
2012/5/25,2573.103,3635.516,3773.093,143.3412,124.4122,1316.9235
2012/5/28,2614.689,3687.455,3822.53,143.1242,124.5644,1326.2748
2012/5/29,2650.854,3745.678,3881.067,142.947,124.5931,1331.693
2012/5/30,2642.258,3752.219,3889.618,142.865,124.6032,1322.5091
2012/5/31,2632.042,3753.593,3898.591,142.969,124.6683,1314.1898
2012/6/1,2632.998,3744.437,3892.216,143.0301,124.7185,1304.9394
2012/6/4,2559.026,3621.808,3754.999,143.0642,124.8201,1275.826
2012/6/5,2558.842,3617.614,3748.975,142.9794,124.8844,1288.1794
2012/6/6,2557.401,3600.163,3734.666,142.9271,124.9385,1290.1824
2012/6/7,2542.184,3581.137,3712.697,142.8641,124.9704,1293.5948
2012/6/8,2524.329,3564.158,3697.722,143.3717,125.4457,1282.9929
2012/6/11,2558.265,3630.314,3760.43,143.1108,125.5278,1303.1876
2012/6/12,2540.178,3608.391,3738.892,142.9616,125.5742,1292.0708
2012/6/13,2580.636,3674.875,3803.815,142.8129,125.567,1291.6772
2012/6/14,2560.421,3652.705,3777.587,142.7349,125.5411,1288.3152
2012/6/15,2568.054,3648.994,3784.172,142.7945,125.5369,1302.0507
2012/6/18,2581.212,3684.727,3824.152,142.6072,125.4906,1306.8744
2012/6/19,2558.621,3657.958,3799.515,142.6082,125.3922,1307.6359
2012/6/20,2552.611,3636.09,3784.332,142.5812,125.3441,1317.461
2012/6/21,2512.185,3590.837,3729.205,142.6983,125.3438,1300.7793
2012/6/25,2456.518,3493.116,3633.235,142.9613,125.3806,1300.6626
2012/6/26,2454.915,3489.972,3627.992,143.0546,125.3653,1296.1352
2012/6/27,2447.195,3476.403,3615.949,143.3399,125.3849,1294.1286
2012/6/28,2425.729,3427.819,3562.42,143.419,125.4161,1300.5754
2012/6/29,2461.612,3470.965,3610.25,143.459,125.4367,1310.632
2012/7/2,2465.238,3509.503,3659.612,143.4145,125.4864,1315.4025
2012/7/3,2468.721,3515.778,3672.966,143.5046,125.5064,1331.5124
2012/7/4,2464.919,3497.748,3659.605,143.5244,125.5466,1334.8432
2012/7/5,2430.37,3418.202,3572.745,143.5839,125.6003,1341.9419
2012/7/6,2472.614,3486.546,3645.546,143.8155,125.8236,1336.1701
2012/7/9,2416.036,3398.805,3553.28,144.0599,125.9089,1337.9681
2012/7/10,2406.706,3365.665,3512.122,144.198,125.9241,1329.7559
2012/7/11,2425.572,3404.104,3544.09,144.2899,125.955,1327.2612
2012/7/12,2449.181,3450.302,3596.42,144.3031,126.0032,1324.5703
2012/7/13,2450.633,3435.084,3570.765,144.255,126.0249,1337.516
2012/7/16,2399.731,3311.089,3416.2,144.194,126.0685,1346.2683
2012/7/17,2414.201,3334.286,3445.553,144.144,126.0375,1333.9112
2012/7/18,2414.335,3352.848,3476.416,144.1111,126.0403,1329.8032
2012/7/19,2424.322,3392.656,3525.84,144.1003,126.058,1336.1875
2012/7/20,2398.455,3369.913,3510.48,144.1826,126.0632,1327.9032
2012/7/23,2365.431,3337.856,3477.062,144.224,126.1103,1303.3188
2012/7/24,2375.992,3361.09,3507.029,144.2393,126.0949,1295.5595
2012/7/25,2360.083,3332.085,3482.59,144.2193,126.0703,1285.6173
2012/7/26,2347.488,3302.336,3444.937,144.1835,126.0392,1289.572
2012/7/27,2349.108,3283.592,3420.614,144.168,126.0621,1302.0813
2012/7/30,2335.793,3217.452,3335.241,144.1955,126.0609,1301.4905
2012/7/31,2332.922,3159.192,3272.056,144.0945,125.9877,1307.8193
2012/8/1,2358.651,3216.184,3333.011,144.0917,125.9331,1303.9036
2012/8/2,2334.882,3195.863,3314.228,144.1314,125.8773,1298.1393
2012/8/3,2353.737,3259.856,3393.94,144.1012,125.8438,1295.1509
2012/8/6,2385.611,3337.267,3484.002,144.0015,125.8002,1302.0179
2012/8/7,2388.873,3368.252,3524.754,143.8461,125.6997,1306.9003
2012/8/8,2389.795,3356.485,3515.607,143.6462,125.6486,1298.1506
2012/8/9,2411.7,3405.058,3565.896,143.8498,125.6324,1311.327
2012/8/10,2399.751,3395.849,3562.507,143.9134,125.5404,1307.0753
2012/8/13,2351.931,3318.1,3489.253,143.8718,125.6045,1298.0889
2012/8/14,2357.016,3349.585,3526.634,143.8026,125.5941,1295.768
2012/8/15,2331.615,3310.839,3490.392,143.6149,125.6115,1301.8224
2012/8/16,2319.67,3286.828,3462.815,143.5633,125.6024,1298.1969
2012/8/17,2313.476,3286.778,3465.931,143.581,125.5817,1302.0074
2012/8/20,2301.788,3289.439,3487.599,143.4395,125.5201,1299.5333
2012/8/21,2313.703,3335.753,3549.838,143.3793,125.4604,1306.3116
2012/8/22,2295.586,3306.111,3528.2,143.0964,125.372,1306.7278
2012/8/23,2302.199,3327.99,3556.22,143.2242,125.335,1313.3988
2012/8/24,2275.677,3265.749,3475.556,143.4695,125.34,1309.5388
2012/8/27,2228.204,3184.331,3394.922,143.4663,125.3342,1319.9066
2012/8/28,2238.411,3200.993,3420.871,143.4104,125.2917,1307.5642
2012/8/29,2214.814,3179.54,3408.171,143.305,125.2966,1303.0669
2012/8/30,2211.37,3129.495,3340.95,143.29,125.3027,1310.1005
2012/8/31,2204.868,3139.5,3354.8,143.2954,125.3202,1302.9685
2012/9/3,2228.369,3200.306,3417.636,143.3318,125.4137,1315.5726
2012/9/4,2204.407,3164.826,3390.987,143.4397,125.4529,1309.1025
2012/9/5,2199.875,3181.8,3419.603,143.4063,125.4792,1300.0404
2012/9/6,2217.823,3217.936,3458.193,143.4068,125.4758,1305.4085
2012/9/7,2317.179,3334.66,3569.983,143.1875,125.4665,1313.5212
2012/9/10,2326.666,3363.605,3608.761,142.9126,125.4487,1340.8659
2012/9/11,2311.89,3350.088,3602.089,142.8258,125.4295,1340.0456
2012/9/12,2320.071,3376.122,3628.534,142.601,125.3534,1344.7165
2012/9/13,2298.461,3329.299,3567.508,142.612,125.3398,1337.9885
2012/9/14,2315.542,3338.038,3568.222,142.2389,125.1674,1372.0684
2012/9/17,2258.705,3237.704,3462.533,142.1069,125.1332,1363.4505
2012/9/18,2235.239,3224.259,3454.667,142.4018,125.0878,1361.0354
2012/9/19,2246.236,3255.866,3486.526,142.4199,125.0787,1369.6244
2012/9/20,2195.951,3161.763,3364.47,142.4985,125.0916,1349.8007
2012/9/21,2199.063,3143.71,3329.296,142.61,125.136,1349.8946
2012/9/24,2215.516,3167.161,3351.988,142.6518,125.1832,1336.8638
2012/9/25,2210.154,3144.408,3323.858,142.8925,125.2483,1339.2472
2012/9/26,2184.891,3071.989,3231.021,142.9918,125.3379,1335.4097
2012/9/27,2251.717,3141.082,3301.319,143.0012,125.4087,1338.0056
2012/9/28,2293.106,3199.752,3359.216,142.9798,125.4616,1351.3777
2012/10/8,2270.054,3183.365,3358.493,142.9033,125.6247,1338.8334
2012/10/9,2320.157,3265.617,3451.72,142.8434,125.6253,1355.8072
2012/10/10,2324.117,3296.923,3494.366,142.7643,125.711,1354.0724
2012/10/11,2302.533,3248.045,3440.516,142.828,125.8193,1351.3952
2012/10/12,2304.531,3240.399,3432.244,142.9668,125.9426,1348.3459
2012/10/15,2294.857,3223.189,3405.954,143.0901,126.0595,1337.0865
2012/10/16,2298.162,3233.229,3418.92,142.9697,126.1124,1343.6956
2012/10/17,2300.803,3240.778,3432.012,142.8889,126.1446,1346.6639
2012/10/18,2336.077,3294.835,3486.981,142.8163,126.1861,1354.4354
2012/10/19,2332.47,3285.445,3477.783,142.746,126.1548,1342.0926
2012/10/22,2341.592,3298.488,3492.794,142.8243,126.192,1344.5
2012/10/23,2312.077,3259.067,3455.7,142.7666,126.1841,1329.09
2012/10/24,2307.779,3257.921,3440.753,142.7304,126.1801,1337.14
2012/10/25,2291.239,3226.172,3401.95,142.6685,126.1478,1338.96
2012/10/26,2247.907,3163.295,3327.719,142.6373,126.1088,1330.77
2012/10/29,2235.854,3158.943,3321.759,142.7083,126.1072,1323.39
2012/10/30,2239.882,3160.687,3327.513,142.7921,126.1329,1323.36
2012/10/31,2254.82,3168.097,3342.922,142.7567,126.1564,1328.96
2012/11/1,2297.884,3228.19,3402.749,142.6141,126.1593,1337.05
2012/11/2,2306.774,3249.552,3418.418,142.6986,126.138,1329.96
2012/11/5,2301.88,3235.352,3406.765,142.7801,126.1614,1317.03
2012/11/6,2292.206,3213.26,3380.061,142.8351,126.1872,1322.33
2012/11/7,2287.505,3209.141,3380.404,142.9083,126.1942,1325.22
2012/11/8,2245.405,3129.568,3293.703,142.9528,126.1976,1316.78
2012/11/9,2240.924,3116.978,3284.724,143.0183,126.2036,1319.65
2012/11/12,2251.848,3136.308,3312.961,143.0596,126.2746,1313.68
2012/11/13,2212.44,3072.121,3245.894,143.1457,126.3072,1309.42
2012/11/14,2223.11,3081.254,3248.079,143.2375,126.3284,1318.96
2012/11/15,2193.623,3026.844,3185.239,143.2769,126.3501,1317.94
2012/11/16,2177.24,3009.153,3165.493,143.4142,126.3768,1315.26
2012/11/19,2174.985,3016.159,3183.365,143.5779,126.4364,1317.27
2012/11/20,2164.881,3004.183,3174.418,143.5548,126.4649,1318.89
2012/11/21,2194.896,3035.282,3208.17,143.4964,126.4775,1320.07
2012/11/22,2177.546,2995.093,3169.891,143.4087,126.474,1321.69
2012/11/23,2192.676,3005.459,3177.759,143.3919,126.4654,1324.73
2012/11/26,2175.599,2970.323,3137.873,143.365,126.5116,1324.3
2012/11/27,2150.638,2864.169,3005.274,143.3341,126.5121,1319.96
2012/11/28,2129.161,2800.537,2930.065,143.3144,126.5085,1315.79
2012/11/29,2115.676,2774.176,2892.591,143.3684,126.5143,1312.46
2012/11/30,2139.661,2816.624,2930.446,143.3454,126.5171,1322.35
2012/12/3,2108.85,2749.134,2850.824,143.3464,126.5598,1333.67
2012/12/4,2131.473,2783.412,2887.792,143.2858,126.5721,1330.43
2012/12/5,2207.878,2886.186,2999.126,143.226,126.5571,1339.29
2012/12/6,2203.602,2884.348,2998.71,143.2199,126.5645,1336.71
2012/12/7,2246.757,2950.193,3071.861,143.1971,126.5615,1343.64
2012/12/10,2271.046,3002.231,3128.4,143.2064,126.5895,1353.67
2012/12/11,2258.5,2982.027,3104.629,143.2523,126.5775,1349.08
2012/12/12,2267.767,2982.885,3104.935,143.2692,126.5845,1350.96
2012/12/13,2242.635,2943.276,3061.622,143.2932,126.594,1345.17
2012/12/14,2355.865,3066.231,3183.753,143.2454,126.6177,1358.6
2012/12/17,2366.7,3091.875,3201.255,143.2702,126.6667,1369.09
2012/12/18,2368.12,3086.584,3192.983,143.2878,126.6824,1367.23
2012/12/19,2371.109,3099.092,3205.867,143.2526,126.6846,1363.07
2012/12/20,2384.816,3108.86,3215.954,143.2107,126.6827,1352.22
2012/12/21,2372.002,3101.074,3218.082,143.2325,126.6598,1349.91
2012/12/24,2381.217,3117.698,3244.103,143.2809,126.7048,1351.91
2012/12/25,2448.395,3189.088,3318.387,143.3206,126.7211,1357.13
2012/12/26,2457.619,3228.675,3373.746,143.3597,126.7275,1360.75
2012/12/27,2444.594,3199.481,3340.744,143.491,126.7434,1367.79
2012/12/28,2480.049,3235.195,3378.979,143.5657,126.7745,1371.87
2012/12/31,2522.952,3275.86,3406.804,143.6306,126.8256,1378.96
2013/1/4,2524.409,3258.251,3391.446,143.474,126.8467,1381.29
2013/1/7,2535.985,3288.369,3441.691,143.6266,127.0104,1382.6
2013/1/8,2525.33,3327.04,3492.858,143.7053,127.0455,1384.39
2013/1/9,2526.126,3334.987,3497.93,143.7699,127.1539,1379.8
2013/1/10,2530.569,3356.35,3524.245,143.6709,127.1923,1383.42
2013/1/11,2483.23,3271.179,3454.624,143.5927,127.2034,1370.52
2013/1/14,2577.725,3384.745,3578.98,143.6211,127.2703,1380.48
2013/1/15,2595.856,3450.682,3649.138,143.6581,127.2973,1371.64
2013/1/16,2577.092,3450.56,3645.82,143.6641,127.3299,1373.41
2013/1/17,2552.758,3408.022,3602.849,143.7232,127.3689,1373.26
2013/1/18,2595.439,3464.645,3659.565,143.8406,127.468,1386.46
2013/1/21,2610.898,3491.122,3689.909,143.9186,127.5686,1380.5
